 204.471246	1.18738673	1.09662660	1.09246556
 204.540810	1.18817588	1.09741420	1.09325308
 204.610397	1.18896487	1.09820166	1.09404047
 204.680008	1.18975370	1.09898897	1.09482771
 204.749642	1.19054238	1.09977614	1.09561480
 204.819300	1.19133090	1.10056316	1.09640175
 204.888982	1.19211927	1.10135004	1.09718855
 204.958688	1.19290748	1.10213677	1.09797521
 205.028417	1.19369554	1.10292335	1.09876172
 205.098170	1.19448344	1.10370979	1.09954809
 205.167947	1.19527119	1.10449607	1.10033430
 205.237748	1.19605877	1.10528222	1.10112037
 205.307572	1.19684621	1.10606821	1.10190630
 205.377420	1.19763348	1.10685406	1.10269208
 205.447292	1.19842060	1.10763976	1.10347771
 205.517187	1.19920756	1.10842531	1.10426319
 205.587107	1.19999436	1.10921071	1.10504852
 205.657050	1.20078101	1.10999597	1.10583371
 205.727017	1.20156750	1.11078107	1.10661875
 205.797007	1.20235383	1.11156603	1.10740364
 205.867022	1.20314000	1.11235084	1.10818838
 205.937060	1.20392601	1.11313550	1.10897298
 206.007122	1.20471187	1.11392001	1.10975742
 206.077208	1.20549756	1.11470438	1.11054172
 206.147318	1.20628310	1.11548859	1.11132587
 206.217452	1.20706847	1.11627265	1.11210986
 206.287610	1.20785369	1.11705656	1.11289371
 206.357791	1.20863875	1.11784033	1.11367741
 206.427996	1.20942365	1.11862394	1.11446096
 206.498226	1.21020839	1.11940740	1.11524436
 206.568479	1.21099296	1.12019071	1.11602761
 206.638756	1.21177738	1.12097387	1.11681070
 206.709057	1.21256164	1.12175688	1.11759365
 206.779381	1.21334573	1.12253974	1.11837644
 206.849730	1.21412967	1.12332244	1.11915909
 206.920103	1.21491344	1.12410500	1.11994158
 206.990499	1.21569705	1.12488740	1.12072392
 207.060920	1.21648050	1.12566965	1.12150611
 207.131365	1.21726378	1.12645175	1.12228815
 207.201833	1.21804691	1.12723369	1.12307004
 207.272325	1.21882987	1.12801548	1.12385177
 207.342842	1.21961267	1.12879712	1.12463335
 207.413382	1.22039531	1.12957861	1.12541478
